term,estimate,std.error,robust.se,statistic,p.value,conf.low,conf.high,model
BMI_CV_W3,1.0316085111406266,0.014046672636746365,0.013450163237565116,2.3136704639564525,0.020685805237502613,1.0047687443278148,1.0591652320651508,Unadjusted
